Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
5639,0,0.793757,2.590670,2.014058,-102.336090,228.487350,138.468414,0.837360,2.162000,2.193650,129.341843,222.157715,136.126846
5640,0,0.794075,2.590835,2.013909,-102.340858,228.491776,138.471939,0.837870,2.162092,2.193647,129.346390,222.169327,136.123871
5641,0,0.794568,2.590952,2.013662,-102.358131,228.482712,138.470993,0.837794,2.162270,2.193511,129.351715,222.174423,136.123611
5642,0,0.795070,2.591232,2.013523,-102.374535,228.464691,138.476868,0.837815,2.162302,2.193461,129.353958,222.176544,136.124329
5643,0,0.795034,2.591139,2.013833,-102.380684,228.453461,138.472427,0.837808,2.162355,2.193294,129.355469,222.174698,136.114960
5644,0,0.794431,2.591024,2.013551,-102.371635,228.457108,138.474655,0.837860,2.162230,2.193411,129.349167,222.177094,136.116547
5645,0,0.794441,2.590737,2.014239,-102.353973,228.475204,138.475266,0.837662,2.162147,2.193566,129.343628,222.173096,136.114639
5646,0,0.793657,2.590574,2.014010,-102.340202,228.491196,138.467148,0.837500,2.162002,2.193688,129.340149,222.163177,136.108566
5647,0,0.794219,2.590691,2.014035,-102.348167,228.492508,138.469574,0.837130,2.161849,2.193690,129.334244,222.156097,136.110245
5648,0,0.794440,2.590852,2.013880,-102.367256,228.476410,138.466660,0.837141,2.161583,2.193983,129.328705,222.149780,136.107605
5649,0,0.795056,2.591167,2.013637,-102.382576,228.455536,138.465042,0.836771,2.161422,2.193998,129.315292,222.141602,136.108566
5650,0,0.794737,2.591043,2.013675,-102.388084,228.450226,138.470978,0.836637,2.161214,2.194309,129.308670,222.141510,136.118149
5651,0,0.794678,2.591013,2.013785,-102.379005,228.459656,138.474777,0.836533,2.161186,2.194364,129.301178,222.135559,136.121140
5652,0,0.793921,2.590824,2.013906,-102.364502,228.484482,138.479385,0.836301,2.161092,2.194308,129.294434,222.135056,136.126984
5653,0,0.793819,2.590698,2.013888,-102.360611,228.503448,138.479141,0.836492,2.161074,2.194350,129.299942,222.137726,136.118896
5654,0,0.794435,2.590905,2.013788,-102.362366,228.510239,138.481476,0.836513,2.161172,2.194325,129.297211,222.139999,136.122604
5655,0,0.794717,2.591280,2.013372,-102.376465,228.494949,138.471405,0.836675,2.161291,2.194143,129.298401,222.145905,136.123199
5656,0,0.794927,2.591534,2.013028,-102.387238,228.471313,138.465103,0.837043,2.161547,2.193954,129.310410,222.153488,136.117844
5657,0,0.795154,2.591585,2.013143,-102.384560,228.457672,138.471344,0.837142,2.161709,2.193743,129.317261,222.156799,136.121567
5658,0,0.794875,2.591293,2.013522,-102.372818,228.458237,138.474472,0.837171,2.161883,2.193562,129.325317,222.161133,136.125305
5659,0,0.794356,2.590830,2.014034,-102.358749,228.478790,138.484421,0.837409,2.162049,2.193521,129.332306,222.168549,136.133530
5660,0,0.794149,2.590544,2.014335,-102.355530,228.499924,138.484848,0.837702,2.162099,2.193648,129.336609,222.169952,136.131424
5661,0,0.794055,2.590569,2.014309,-102.361519,228.506790,138.483551,0.837758,2.162071,2.193696,129.336380,222.174728,136.146408
5662,0,0.794666,2.590863,2.013907,-102.380325,228.490433,138.481689,0.837838,2.162105,2.193683,129.334091,222.176971,136.155457
5663,0,0.794826,2.591116,2.013549,-102.390503,228.471603,138.480850,0.837742,2.162083,2.193750,129.338379,222.172470,136.152771
5664,0,0.794710,2.591333,2.013314,-102.388153,228.455643,138.481384,0.837663,2.162053,2.193732,129.335907,222.168930,136.148941
5665,0,0.794751,2.591229,2.013557,-102.367943,228.457535,138.484695,0.837433,2.161916,2.193792,129.335327,222.164688,136.154282
5666,0,0.794523,2.590976,2.013882,-102.349770,228.473129,138.479858,0.837267,2.161860,2.193670,129.328201,222.157974,136.143829
5667,0,0.794123,2.590736,2.013960,-102.343781,228.495911,138.480194,0.837244,2.161662,2.194029,129.323761,222.156418,136.137024
5668,0,0.794590,2.590921,2.013720,-102.350906,228.510880,138.475479,0.837192,2.161513,2.194084,129.321014,222.150146,136.123260
5669,0,0.795057,2.591195,2.013592,-102.368217,228.502472,138.463654,0.836843,2.161364,2.194204,129.316483,222.146500,136.118271
5670,0,0.795176,2.591355,2.013316,-102.387665,228.487732,138.459076,0.836666,2.161242,2.194278,129.311371,222.144150,136.112015
5671,0,0.795399,2.591486,2.013366,-102.385735,228.463867,138.451691,0.836367,2.161222,2.194123,129.308289,222.140900,136.098892
5672,0,0.794688,2.591413,2.013074,-102.375847,228.460831,138.455521,0.836541,2.161228,2.194246,129.306580,222.141937,136.099564
5673,0,0.794675,2.590992,2.013895,-102.356529,228.465179,138.455917,0.836464,2.161245,2.194226,129.309525,222.140381,136.099716
5674,0,0.794020,2.590687,2.014059,-102.345222,228.483200,138.457764,0.836798,2.161378,2.194133,129.311020,222.147308,136.100174
5675,0,0.794032,2.590677,2.014016,-102.351967,228.493301,138.457306,0.837029,2.161453,2.194133,129.313354,222.147995,136.096054
5676,0,0.794529,2.590824,2.013885,-102.367462,228.492218,138.450714,0.836991,2.161607,2.193936,129.320801,222.147232,136.097778
5677,0,0.795361,2.591082,2.013788,-102.384163,228.480133,138.447083,0.837215,2.161717,2.193794,129.330292,222.148712,136.104446
5678,0,0.795090,2.591319,2.013532,-102.390762,228.463318,138.448151,0.837150,2.161904,2.193642,129.335983,222.150253,136.114487
5679,0,0.795205,2.591413,2.013401,-102.375587,228.455444,138.449203,0.837483,2.161916,2.193869,129.340958,222.152710,136.115952
5680,0,0.795084,2.591130,2.013752,-102.356674,228.458755,138.455383,0.837691,2.161983,2.193701,129.344574,222.157181,136.122131
5681,0,0.794393,2.590914,2.013958,-102.336472,228.474884,138.459152,0.837573,2.162002,2.193726,129.348877,222.160019,136.128372
5682,0,0.794070,2.590837,2.013742,-102.337097,228.491440,138.463150,0.837615,2.162064,2.193739,129.348083,222.156952,136.126785
5683,0,0.794663,2.591094,2.013645,-102.354713,228.494232,138.460007,0.837567,2.161982,2.193823,129.346405,222.158554,136.132751
5684,0,0.795120,2.591285,2.013393,-102.376373,228.485657,138.455444,0.837410,2.161960,2.193806,129.342026,222.154755,136.136612
5685,0,0.794970,2.591485,2.013118,-102.394699,228.473053,138.458420,0.837297,2.161913,2.193739,129.330368,222.152908,136.138428
5686,0,0.794872,2.591521,2.013237,-102.386444,228.462006,138.458237,0.837214,2.161780,2.193791,129.330078,222.146408,136.129242
5687,0,0.795128,2.591244,2.013606,-102.368904,228.464264,138.461349,0.837070,2.161641,2.193896,129.322952,222.146072,136.119034
5688,0,0.794345,2.591017,2.013878,-102.350136,228.477768,138.462158,0.837091,2.161529,2.194026,129.316696,222.146805,136.117233
5689,0,0.794042,2.590891,2.013744,-102.344238,228.493835,138.458054,0.836794,2.161381,2.194186,129.313858,222.142426,136.107910
5690,0,0.794341,2.591063,2.013461,-102.353836,228.500153,138.455490,0.836736,2.161282,2.194180,129.312561,222.143600,136.107132
5691,0,0.794921,2.591294,2.013462,-102.371033,228.493103,138.447021,0.836792,2.161219,2.194300,129.305634,222.144226,136.105194
5692,0,0.795327,2.591402,2.013148,-102.389168,228.479355,138.446976,0.836832,2.161210,2.194403,129.306870,222.142715,136.108322
5693,0,0.795276,2.591642,2.013134,-102.384872,228.468674,138.447922,0.836687,2.161271,2.194302,129.310654,222.143478,136.109924
5694,0,0.794767,2.591277,2.013204,-102.370003,228.469467,138.457779,0.836744,2.161335,2.194170,129.313766,222.145462,136.116867
5695,0,0.794330,2.590917,2.013952,-102.349030,228.474075,138.461227,0.836932,2.161448,2.194011,129.318970,222.150635,136.120667
5696,0,0.794149,2.590593,2.014230,-102.341072,228.489563,138.464920,0.837090,2.161589,2.193963,129.324921,222.153976,136.124405
5697,0,0.794127,2.590713,2.014266,-102.345230,228.498611,138.470566,0.837129,2.161660,2.193934,129.326202,222.160873,136.129669
5698,0,0.794646,2.590926,2.013781,-102.368698,228.496628,138.471909,0.837332,2.161775,2.193856,129.328888,222.160202,136.133957
5699,0,0.794901,2.591195,2.013453,-102.386131,228.485367,138.467255,0.837332,2.161952,2.193732,129.331436,222.166046,136.139145
5700,0,0.795088,2.591453,2.013392,-102.391335,228.474182,138.469849,0.837442,2.161947,2.193691,129.331741,222.173065,136.142059
5701,0,0.795414,2.591428,2.013535,-102.378723,228.468613,138.477631,0.837534,2.161993,2.193753,129.333328,222.167801,136.142242
5702,0,0.794482,2.591088,2.013406,-102.365829,228.475098,138.485321,0.837624,2.161966,2.193863,129.333374,222.167374,136.142166
5703,0,0.794201,2.590791,2.013940,-102.350204,228.489563,138.487457,0.837509,2.161972,2.193698,129.330902,222.164902,136.146774
5704,0,0.794363,2.590873,2.013986,-102.352707,228.502182,138.492264,0.837211,2.161882,2.193684,129.331772,222.162140,136.144455
5705,0,0.794902,2.591116,2.013690,-102.369370,228.504974,138.483932,0.837277,2.161810,2.193790,129.320999,222.160736,136.145233
5706,0,0.795030,2.591216,2.013287,-102.389435,228.498016,138.481781,0.837053,2.161725,2.193740,129.320160,222.157272,136.143051
5707,0,0.795112,2.591522,2.013077,-102.393486,228.480774,138.474319,0.837144,2.161559,2.193949,129.314117,222.151001,136.139786
5708,0,0.795019,2.591501,2.013145,-102.388741,228.471634,138.471771,0.836949,2.161442,2.194067,129.314117,222.150101,136.133621
5709,0,0.794642,2.591294,2.013502,-102.367004,228.470596,138.470505,0.836772,2.161369,2.194197,129.307922,222.146194,136.128128
5710,0,0.794008,2.590994,2.013542,-102.350288,228.485855,138.466431,0.836688,2.161310,2.194194,129.307114,222.141586,136.129929
5711,0,0.794183,2.590832,2.013946,-102.345367,228.500977,138.463104,0.836743,2.161226,2.194329,129.307343,222.138412,136.119080
5712,0,0.794881,2.591160,2.013613,-102.355194,228.500351,138.454849,0.836657,2.161289,2.194243,129.310486,222.135910,136.117950
5713,0,0.794903,2.591255,2.013249,-102.376213,228.492004,138.446869,0.836719,2.161269,2.194241,129.309830,222.141510,136.123169
5714,0,0.795350,2.591481,2.013033,-102.388527,228.478424,138.442551,0.836914,2.161366,2.194156,129.314835,222.140747,136.111755
5715,0,0.794646,2.591658,2.012886,-102.384277,228.467911,138.439392,0.837113,2.161460,2.194200,129.320679,222.143524,136.108749
5716,0,0.794746,2.591308,2.013350,-102.361809,228.471191,138.443222,0.837326,2.161614,2.194087,129.324768,222.152893,136.111755
5717,0,0.794176,2.591063,2.013516,-102.346123,228.479019,138.441818,0.837307,2.161741,2.193882,129.333313,222.152115,136.109390
5718,0,0.793867,2.590775,2.013805,-102.335449,228.499176,138.442017,0.837231,2.161795,2.193753,129.338257,222.155701,136.106277
5719,0,0.794622,2.591053,2.013830,-102.342735,228.499344,138.434784,0.837237,2.161919,2.193776,129.340729,222.159393,136.106812
5720,0,0.794712,2.591249,2.013344,-102.366905,228.494324,138.432495,0.837387,2.161955,2.193772,129.346832,222.158463,136.102371
5721,0,0.794903,2.591494,2.012932,-102.378517,228.477310,138.428391,0.837412,2.161966,2.193717,129.343353,222.158585,136.104263
5722,0,0.795231,2.591707,2.013061,-102.378181,228.462830,138.433945,0.837300,2.161979,2.193594,129.343948,222.158112,136.105225
5723,0,0.794469,2.591329,2.013247,-102.363396,228.464127,138.437134,0.837343,2.161871,2.193721,129.343796,222.152802,136.109512
5724,0,0.794226,2.591042,2.013471,-102.344879,228.471848,138.450928,0.837441,2.161816,2.193877,129.345032,222.151123,136.110413
5725,0,0.794208,2.590920,2.013827,-102.336311,228.490738,138.455460,0.837244,2.161663,2.193997,129.339294,222.147003,136.118393
5726,0,0.794349,2.590945,2.013793,-102.341820,228.500977,138.459137,0.837085,2.161550,2.193982,129.332184,222.147598,136.122574
5727,0,0.794500,2.591153,2.013311,-102.364616,228.495300,138.458710,0.837197,2.161464,2.194203,129.321960,222.141663,136.119766
5728,0,0.794821,2.591376,2.013149,-102.384171,228.482819,138.456970,0.836946,2.161312,2.194164,129.317291,222.138672,136.129227
5729,0,0.794945,2.591505,2.013370,-102.387329,228.464325,138.452927,0.836785,2.161338,2.194241,129.318573,222.135117,136.124619
5730,0,0.795126,2.591521,2.013493,-102.371353,228.464157,138.459198,0.836730,2.161268,2.194181,129.312073,222.138794,136.123810
5731,0,0.794366,2.591096,2.013399,-102.354645,228.472046,138.464005,0.836806,2.161294,2.194291,129.310974,222.139145,136.122345
5732,0,0.794672,2.590893,2.014066,-102.341827,228.493774,138.465240,0.836697,2.161335,2.194149,129.312653,222.141296,136.120422
5733,0,0.794160,2.590881,2.013686,-102.348221,228.504150,138.463745,0.836981,2.161359,2.194151,129.312790,222.141449,136.118317
5734,0,0.794770,2.591278,2.013506,-102.365662,228.503952,138.462372,0.837019,2.161477,2.193992,129.314743,222.147995,136.124969
5735,0,0.794865,2.591379,2.013125,-102.389420,228.494553,138.458313,0.837029,2.161558,2.193993,129.316711,222.151749,136.129669
5736,0,0.794836,2.591596,2.012778,-102.393776,228.476151,138.456207,0.837084,2.161641,2.193850,129.318436,222.157822,136.134918
5737,0,0.794931,2.591580,2.013201,-102.386955,228.473068,138.462296,0.837221,2.161674,2.193882,129.322235,222.162079,136.136307
5738,0,0.794560,2.591288,2.013211,-102.368256,228.478241,138.468353,0.837138,2.161849,2.193700,129.319809,222.165543,136.145935
5739,0,0.794170,2.590975,2.013771,-102.352051,228.499908,138.466171,0.837169,2.161910,2.193739,129.324280,222.164841,136.144485
5740,0,0.794034,2.590902,2.013889,-102.349388,228.512238,138.464676,0.837290,2.161884,2.193559,129.327454,222.167511,136.142670
5741,0,0.794718,2.591112,2.013614,-102.364914,228.511444,138.458679,0.837484,2.161854,2.193933,129.327820,222.169724,136.139145
5742,0,0.794912,2.591318,2.013293,-102.383736,228.503052,138.455841,0.837374,2.161795,2.193799,129.325851,222.165543,136.138641
5743,0,0.794995,2.591558,2.012965,-102.390991,228.483856,138.452316,0.837349,2.161771,2.194012,129.323257,222.164429,136.134567
5744,0,0.794822,2.591500,2.013101,-102.383072,228.474213,138.458878,0.837263,2.161699,2.193932,129.323700,222.163712,136.133026
5745,0,0.794929,2.591231,2.013431,-102.366806,228.472839,138.470428,0.837142,2.161634,2.193846,129.320007,222.160400,136.134613
5746,0,0.794477,2.590929,2.013786,-102.347061,228.486740,138.477539,0.837020,2.161533,2.194007,129.316254,222.154465,136.132721
5747,0,0.793900,2.590759,2.014031,-102.342812,228.499146,138.478226,0.837095,2.161511,2.194019,129.314270,222.155884,136.133865
5748,0,0.794197,2.590796,2.014049,-102.356422,228.501450,138.478485,0.836805,2.161391,2.194099,129.312225,222.155136,136.134354
5749,0,0.794499,2.591006,2.013539,-102.375664,228.496216,138.474640,0.836728,2.161356,2.194164,129.312866,222.148026,136.127701
5750,0,0.795298,2.591375,2.013324,-102.389771,228.484131,138.474792,0.836975,2.161306,2.194267,129.311722,222.144684,136.126755
5751,0,0.795099,2.591592,2.013186,-102.384483,228.471832,138.467636,0.836729,2.161383,2.194181,129.313568,222.148300,136.123718
5752,0,0.794791,2.591408,2.013384,-102.366440,228.466049,138.464813,0.836757,2.161371,2.194120,129.316849,222.143723,136.123901
5753,0,0.794877,2.591191,2.013724,-102.348007,228.479599,138.468002,0.837023,2.161351,2.194242,129.321869,222.144073,136.115524
5754,0,0.794027,2.591033,2.013508,-102.336037,228.493622,138.463120,0.837085,2.161463,2.194054,129.322998,222.146591,136.122559
5755,0,0.794064,2.591151,2.013411,-102.342804,228.503510,138.459991,0.837226,2.161692,2.193836,129.326111,222.147949,136.124542
5756,0,0.794890,2.591192,2.013222,-102.366837,228.499329,138.446365,0.837149,2.161684,2.193822,129.328583,222.149750,136.126144
5757,0,0.795234,2.591483,2.013080,-102.386780,228.486267,138.439560,0.837241,2.161746,2.193869,129.331192,222.147919,136.124313
5758,0,0.795088,2.591696,2.012651,-102.386696,228.471100,138.437302,0.837242,2.161816,2.193689,129.335526,222.147308,136.123535
5759,0,0.795065,2.591513,2.013104,-102.374573,228.466507,138.435104,0.837332,2.161811,2.193918,129.334335,222.149338,136.121643
5760,0,0.794691,2.591263,2.013216,-102.356087,228.472717,138.435059,0.837315,2.161860,2.193746,129.337952,222.152634,136.122070
5761,0,0.794021,2.590982,2.013539,-102.337120,228.488037,138.438934,0.837348,2.161885,2.193826,129.336426,222.153397,136.118973
5762,0,0.794539,2.591016,2.013710,-102.341080,228.500626,138.438782,0.837210,2.161848,2.193733,129.336502,222.150345,136.114899
5763,0,0.794488,2.591239,2.013034,-102.356911,228.498611,138.432404,0.837299,2.161762,2.193921,129.334076,222.146057,136.105682
5764,0,0.795141,2.591437,2.013109,-102.377136,228.487213,138.425934,0.837346,2.161641,2.193972,129.329361,222.147980,136.110336
5765,0,0.795064,2.591668,2.012797,-102.383972,228.472610,138.427338,0.837061,2.161616,2.193864,129.328659,222.144608,136.107574
5766,0,0.794869,2.591540,2.013120,-102.374443,228.465958,138.436127,0.837123,2.161473,2.194148,129.323624,222.142731,136.107529
5767,0,0.795090,2.591288,2.013330,-102.356247,228.463577,138.446228,0.837011,2.161429,2.194151,129.320908,222.138550,136.106995
5768,0,0.794120,2.590833,2.013799,-102.343948,228.474182,138.452377,0.836879,2.161438,2.194081,129.317215,222.144165,136.115829
5769,0,0.794087,2.590759,2.014043,-102.337730,228.491913,138.464127,0.836787,2.161368,2.194194,129.316071,222.139328,136.116364
5770,0,0.794191,2.590901,2.013690,-102.354088,228.493210,138.466827,0.836802,2.161394,2.194094,129.317688,222.138184,136.118759
5771,0,0.794903,2.591063,2.013471,-102.375587,228.488922,138.464111,0.836637,2.161497,2.193905,129.316299,222.140945,136.124619
5772,0,0.795211,2.591385,2.013304,-102.386490,228.479645,138.464050,0.836986,2.161404,2.194160,129.321182,222.145279,136.126556
5773,0,0.795075,2.591523,2.013301,-102.379852,228.471039,138.463791,0.837089,2.161460,2.194159,129.322464,222.146973,136.126526
5774,0,0.794834,2.591359,2.013390,-102.363167,228.469940,138.466812,0.837224,2.161551,2.194091,129.323914,222.149277,136.131210
5775,0,0.794274,2.591039,2.013477,-102.350494,228.483353,138.477875,0.837362,2.161612,2.194047,129.324539,222.155197,136.134933
5776,0,0.794183,2.591059,2.013511,-102.343864,228.499573,138.476242,0.837357,2.161672,2.194016,129.323425,222.157578,136.137512
